;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot
372;3434;2;1662;1677;1514;60;2282202;168;177;43087.0;43087.0;0
373;4345;2;1770;2482;1514;60;3140027;220;233;80.0;43087.0;0
374;4936;7;1680;3194;1514;60;2877745;199;198;993.0;57732.0;0
375;3731;6;1751;1917;1514;60;2530795;190;199;62860.0;43087.0;0
376;4556;9;1759;2751;1514;60;3284366;209;209;80.0;43087.0;0
377;4696;1;1768;2872;1514;60;3336685;218;216;443.0;43087.0;0
378;4230;3;1720;2434;1514;60;2850739;194;204;62860.0;43087.0;0
379;5965;6;1901;4007;1514;60;3228775;190;194;993.0;57732.0;0
380;8792;4;2094;6637;1514;60;3503399;198;197;993.0;57732.0;0
381;7453;8;1996;5390;1514;60;3635839;215;226;993.0;57732.0;0
382;3273;1;1688;1537;1514;60;2100195;191;187;62860.0;43087.0;0
383;3476;4;1715;1671;1514;60;2194424;213;216;62860.0;43087.0;0
384;3597;6;1747;1788;1514;60;2224855;203;211;62860.0;43087.0;0
385;4418;4;1736;2621;1514;60;2936870;198;189;443.0;43087.0;0
386;3595;4;1384;2110;1514;60;2246360;202;204;62860.0;43087.0;0
387;4548;6;1334;3138;1514;60;2581225;225;230;993.0;57732.0;0
388;3969;2;1634;2256;1514;60;2613586;209;221;43087.0;43087.0;0
389;5537;6;1609;3893;1514;60;3774441;208;209;80.0;43087.0;0
390;5247;4;1563;3598;1514;60;3528054;201;210;443.0;43087.0;0
391;3362;5;1533;1773;1514;60;2068310;184;184;62860.0;43087.0;0
392;3729;6;1528;2178;1514;60;2406235;164;178;62860.0;43087.0;0
393;3713;5;1675;1927;1514;60;2337104;184;190;62860.0;43087.0;0
394;3673;7;2106;1486;1514;60;2519573;226;225;43087.0;43087.0;0
395;3767;4;2164;1570;1514;60;2528675;188;200;43087.0;43087.0;0
396;5161;9;2231;2868;1514;60;3487293;205;212;443.0;43087.0;0
397;3992;7;2073;1865;1514;60;2668936;199;193;62860.0;43087.0;0
398;3985;7;1994;1929;1514;60;2567897;194;203;43087.0;43087.0;0
399;3986;8;1917;2011;1514;60;2909477;190;184;43087.0;43087.0;0
400;3894;6;1888;1920;1514;60;2403063;199;200;43087.0;43087.0;0
401;3567;5;1890;1658;1514;60;2465991;185;194;43087.0;43087.0;0
402;3216;8;1906;1264;1514;60;2172366;190;190;43087.0;43087.0;0
403;3534;5;2042;1399;1514;60;2442153;197;190;43087.0;43087.0;0
404;4021;6;2056;1606;1514;60;2672413;200;197;43087.0;43087.0;0
405;3759;2;2077;1632;1514;60;2639299;195;189;43087.0;43087.0;0
406;4615;3;2237;2330;1514;60;3062072;205;213;43087.0;43087.0;0
407;3859;3;1776;2033;1514;60;2375983;205;209;62860.0;43087.0;0
408;4800;4;1638;3122;1514;60;3436018;203;205;80.0;43087.0;0
409;6262;2;1988;4231;1514;60;5017208;173;170;80.0;56728.0;0
410;7184;6;1893;5224;1514;60;5916452;191;193;80.0;56728.0;0
411;7287;4;1689;5542;1514;60;6088448;194;193;80.0;56728.0;0
412;7254;1;1562;5653;1514;60;6129695;224;230;80.0;56728.0;0
413;4864;7;2073;2709;1514;60;3442024;230;225;80.0;43087.0;0
414;4000;14;2053;1769;1514;60;2559197;206;217;62860.0;43087.0;0
415;4043;13;2098;1882;1514;60;2678975;245;248;43087.0;43087.0;0
416;3634;14;1977;1600;1514;60;2577560;204;201;43087.0;43087.0;0
417;3613;15;2132;1425;1514;60;2477828;193;204;43087.0;43087.0;0
418;3799;11;2312;1416;1514;60;2624967;212;214;12649.0;43087.0;0
419;5656;10;2283;3316;1514;60;4398037;193;193;80.0;55748.0;0
420;3925;9;2211;1606;1514;60;2756023;183;188;43087.0;43087.0;0
421;4138;5;2026;1996;1514;60;2686226;218;220;12649.0;43087.0;0
422;3046;2;1605;1396;1514;60;1866494;203;208;12649.0;43087.0;0
423;3519;4;2133;1325;1514;60;2320651;185;184;43087.0;43087.0;0
424;3664;5;2290;1299;1514;60;2566115;199;206;43087.0;43087.0;0
425;3871;10;2319;1476;1514;60;2559910;226;248;43087.0;43087.0;0
426;4090;8;2308;1710;1514;60;2710178;219;218;43087.0;43087.0;0
427;4045;3;2266;1733;1514;60;2799722;211;224;43087.0;43087.0;0
428;3694;4;2232;1407;1514;60;2621635;161;161;43087.0;43087.0;0
429;4253;3;2288;1885;1514;60;2818938;201;208;43087.0;43087.0;0
430;4077;5;2302;1724;1514;60;2723585;218;240;43087.0;43087.0;0
431;3885;3;2249;1588;1514;60;2647630;217;215;43087.0;43087.0;0
432;4023;1;2066;1888;1514;60;2743051;178;184;43087.0;43087.0;0
433;3594;5;2139;1419;1514;60;2473478;185;189;43087.0;43087.0;0
434;3765;6;2072;1580;1514;60;2489054;181;192;43087.0;43087.0;0
435;3874;5;2077;1720;1514;60;2474475;207;212;62860.0;43087.0;0
436;3715;2;2123;1511;1514;60;2454857;193;199;43087.0;43087.0;0
437;2777;4;1537;1188;1514;60;1741020;192;194;12649.0;43087.0;0
438;3356;3;2031;1282;1514;60;2227402;216;224;43087.0;43087.0;0
439;3399;4;2145;1175;1514;60;2344960;193;191;43087.0;43087.0;0
440;3388;4;2230;1045;1514;60;2396813;165;173;43087.0;43087.0;0
441;4333;8;2481;1787;1514;60;3180105;207;211;43087.0;43087.0;0
442;4113;4;2461;1580;1514;60;2874198;203;196;43087.0;43087.0;0
443;3926;3;2314;1523;1514;60;2689519;213;227;43087.0;43087.0;0
444;4200;5;2242;1845;1514;60;2706428;221;228;43087.0;43087.0;0
445;4000;6;2224;1692;1514;60;2619966;229;232;43087.0;43087.0;0
446;3917;3;2175;1642;1514;60;2551223;209;204;43087.0;43087.0;0
447;3992;6;2178;1709;1514;60;2672620;193;200;43087.0;43087.0;0
448;3930;7;2176;1691;1514;60;2630952;194;202;43087.0;43087.0;0
449;4051;7;2183;1757;1514;60;2528076;230;231;43087.0;43087.0;0
450;4091;4;2345;1621;1514;60;2735313;200;201;43087.0;43087.0;0
451;3986;7;2398;1489;1514;60;2684584;225;226;43087.0;43087.0;0
452;4192;7;2337;1731;1514;60;2851334;203;216;43087.0;43087.0;0
453;4049;4;2207;1722;1514;60;2686305;203;209;43087.0;43087.0;0
454;4281;9;2297;1898;1514;60;2801498;220;230;43087.0;43087.0;0
455;4232;11;2365;1776;1514;60;2836348;205;212;43087.0;43087.0;0
456;4926;14;2283;2525;1514;60;3502803;197;197;80.0;43087.0;0
457;3987;12;1844;2046;1514;60;2805595;203;200;80.0;43087.0;0
458;3949;7;1948;1937;1514;60;2748430;185;185;62860.0;43087.0;0
459;4186;5;2246;1832;1514;60;2737130;190;199;43087.0;43087.0;0
460;4933;9;2196;2493;1514;60;3256532;205;211;80.0;43087.0;0
461;3914;6;2105;1745;1514;60;2764323;180;177;43087.0;43087.0;0
462;3629;5;1613;1966;1514;60;2375967;173;176;12649.0;43087.0;0
463;3310;4;1741;1516;1514;60;2267368;150;148;12649.0;43087.0;0
464;3899;4;2138;1705;1514;60;2734409;173;179;43087.0;43087.0;0
465;5387;7;2230;3083;1514;60;4121420;207;212;80.0;43087.0;0
466;4849;5;2103;2668;1514;60;3658473;182;184;80.0;43087.0;0
467;5713;1;1879;3770;1514;60;4371464;179;184;80.0;80.0;0
468;3985;5;2170;1746;1514;60;2652643;195;197;43087.0;43087.0;0
469;4051;5;2379;1607;1514;60;2933683;208;208;43087.0;43087.0;0
470;3506;4;2432;998;1514;60;2487878;197;202;43087.0;43087.0;0
471;3550;7;1982;1505;1514;60;2445286;175;169;12649.0;43087.0;0
472;5960;6;1613;4300;1514;60;4765287;177;181;80.0;55762.0;0
473;9069;6;2297;6729;1514;60;7939406;187;193;80.0;80.0;0
474;7691;6;2270;4970;1514;60;6116125;193;203;80.0;80.0;0
475;3598;4;2311;1178;1514;60;2621317;200;199;43087.0;43087.0;0
476;2970;7;2205;684;1514;60;2265757;183;192;43087.0;43087.0;0
477;3121;4;2175;873;1514;60;2260556;188;194;43087.0;43087.0;0
478;3642;5;2122;1277;1514;60;2494307;224;221;43087.0;43087.0;0
479;3425;5;2253;1089;1514;60;2518557;189;191;43087.0;43087.0;0
480;3141;11;2115;856;1514;60;2178375;193;191;43087.0;43087.0;0
481;3413;4;2083;1128;1514;60;2336065;181;182;43087.0;43087.0;0
482;3415;10;2019;1338;1514;60;2454692;197;194;43087.0;43087.0;0
483;3443;10;1970;1387;1514;60;2436129;173;185;43087.0;43087.0;0
484;4572;11;1972;2466;1514;60;3054207;202;208;80.0;43087.0;0
485;4155;10;1995;2040;1514;60;2876387;210;220;80.0;43087.0;0
486;4100;9;2312;1700;1514;60;2917275;200;196;43087.0;43087.0;0
487;3917;7;2259;1539;1514;60;2757552;184;191;43087.0;43087.0;0
488;3769;9;2301;1375;1514;60;2654139;203;203;43087.0;43087.0;0
489;2877;2;1461;1365;1514;60;2092806;145;154;80.0;43087.0;0
490;0;0;0;0;0;0;0;0;0;0.0;0.0;0
491;1714;8;904;799;1514;60;1252847;119;118;80.0;43087.0;0
492;4013;5;2085;1869;1514;60;2873916;196;194;80.0;43087.0;0
493;3825;9;2069;1689;1514;60;2733879;191;203;80.0;43087.0;0
494;3874;4;1934;1861;1514;60;2670224;184;200;80.0;43087.0;0
495;4237;5;1841;2293;1514;60;2862671;203;202;80.0;43087.0;0
496;5112;9;1675;3341;1514;60;3537147;199;200;80.0;80.0;0
497;4500;3;1730;2709;1514;60;2997367;199;214;80.0;43087.0;0
498;3652;5;1679;1883;1514;60;2499307;209;214;80.0;43087.0;0
499;3638;4;1647;1819;1514;60;2525477;201;200;80.0;43087.0;0
500;2860;3;1733;1040;1514;60;1991747;189;198;60146.0;43087.0;0
501;2896;5;1648;1075;1514;60;1855317;213;216;60146.0;43087.0;0
502;3135;7;1808;1206;1514;60;2108538;190;190;43087.0;43087.0;1
503;2893;2;1971;779;1514;60;1983333;203;216;43087.0;43087.0;0
504;2849;2;1918;832;1514;60;2010986;181;187;43087.0;43087.0;0
505;3853;5;2008;1725;1514;60;2274318;237;244;43087.0;43087.0;1
506;3522;4;1888;1572;1514;60;2630010;204;209;43087.0;43087.0;0
507;2908;5;1995;828;1514;60;2101536;203;213;43087.0;43087.0;1
508;2668;5;1940;660;1514;60;1928032;189;198;43087.0;43087.0;0
509;2876;14;1944;847;1514;60;1996781;208;209;43087.0;43087.0;1
510;3196;7;1841;1306;1514;60;2336646;189;198;43087.0;43087.0;1
511;3275;10;1845;1256;1514;60;2134358;208;225;43087.0;43087.0;1
512;3676;6;2403;1192;1514;60;2766284;194;198;43087.0;43087.0;1
513;3190;9;2231;826;1514;60;2393433;183;188;43087.0;43087.0;0
514;3376;9;2324;965;1514;60;2420351;209;217;43087.0;43087.0;1
515;3195;12;2301;804;1514;60;2380239;191;201;43087.0;43087.0;0
516;3336;9;2194;1036;1514;60;2586786;200;201;43087.0;43087.0;0
517;2940;9;1940;933;1514;60;2133202;189;196;43087.0;43087.0;1
518;2805;11;1852;847;1514;60;2041345;192;197;43087.0;43087.0;0
519;2963;3;1948;967;1514;60;2115333;178;185;43087.0;43087.0;0
520;3214;3;1992;1140;1514;60;2444071;191;199;43087.0;43087.0;1
521;3218;3;2110;996;1514;60;2345975;205;229;43087.0;43087.0;0
522;2471;5;1518;898;1514;60;1695142;224;210;33188.0;43087.0;0
523;2685;3;1867;760;1514;60;1908037;198;206;43087.0;43087.0;0
524;3270;9;2002;920;1514;60;2180081;221;228;43087.0;43087.0;0
525;2866;5;2063;746;1514;60;2156942;166;179;43087.0;43087.0;0
526;2927;1;2079;799;1514;60;2271428;164;171;43087.0;43087.0;0
527;3201;3;2175;960;1514;60;2322520;171;185;43087.0;43087.0;0
528;3637;6;2000;1553;1514;60;2755693;172;173;43087.0;43087.0;0
529;5391;5;2067;3241;1514;60;4494291;215;212;80.0;43087.0;0
530;3092;6;2048;994;1514;60;2252364;200;210;43087.0;43087.0;0
531;2896;4;2031;830;1514;60;2161859;162;172;43087.0;43087.0;0
532;3017;2;2027;868;1514;60;2100666;215;220;43087.0;43087.0;0
533;2945;8;1942;942;1514;60;2122616;184;193;43087.0;43087.0;0
534;2884;5;1966;806;1514;60;1978593;190;186;43087.0;43087.0;0
535;2822;3;1955;787;1514;60;2005630;218;225;43087.0;43087.0;0
536;3416;4;2006;1374;1514;60;2520853;194;194;43087.0;43087.0;0
537;5030;7;2162;2780;1514;60;3800100;203;219;443.0;43087.0;0
538;3583;3;1902;1609;1514;60;2569613;218;220;43087.0;43087.0;0
539;3419;1;1884;1451;1514;60;2426731;200;202;43087.0;43087.0;0
540;4751;9;1853;2779;1514;60;3363647;207;213;80.0;43087.0;0
541;2965;7;1886;1034;1514;60;2221749;176;188;43087.0;43087.0;0
542;3005;6;1976;961;1514;60;2237846;203;205;43087.0;43087.0;0
543;2820;6;1704;1044;1514;60;2200693;148;154;43087.0;43087.0;0
544;3652;8;1518;2049;1514;60;2955940;202;199;80.0;59562.0;0
545;3702;2;1700;1944;1514;60;2856791;197;215;80.0;43087.0;0
546;3091;11;2008;1013;1514;60;2240364;207;207;43087.0;43087.0;0
547;2939;2;1960;942;1514;60;2178274;179;181;43087.0;43087.0;0
548;3165;9;2050;985;1514;60;2240132;188;193;43087.0;43087.0;1
549;2880;6;2082;747;1514;60;2200195;204;204;43087.0;43087.0;0
550;2961;9;1998;868;1514;60;2086671;221;226;43087.0;43087.0;0
551;3200;9;2103;1032;1514;60;2367787;200;200;43087.0;43087.0;0
552;2850;6;2055;735;1514;60;2079008;202;208;43087.0;43087.0;1
553;3003;7;2154;803;1514;60;2263611;228;241;43087.0;43087.0;0
554;3315;2;2130;1133;1514;60;2326197;227;224;43087.0;43087.0;0
555;3687;4;2383;1264;1514;60;2562232;209;215;43087.0;43087.0;0
556;3470;2;2487;939;1514;60;2547309;202;210;43087.0;43087.0;0
557;3484;1;2440;980;1514;60;2643916;208;208;43087.0;43087.0;0
558;5750;3;2365;3279;1514;60;6083290;207;221;110.0;50852.0;0
559;3384;10;2259;1081;1514;60;2778039;196;179;43087.0;43087.0;0
560;5072;7;2678;2294;1514;60;4105800;218;232;43087.0;43087.0;0
561;3994;8;2827;1122;1514;60;3156779;210;227;43087.0;43087.0;0
562;3695;9;2754;899;1514;60;2934200;189;182;43087.0;43087.0;0
563;3850;13;2963;800;1514;60;3098282;209;208;43087.0;43087.0;0
564;6740;9;2989;3693;1514;60;5944355;218;232;80.0;43087.0;0
565;4001;3;2971;987;1514;60;3151709;213;216;43087.0;43087.0;0
566;4081;8;2980;1042;1514;60;3224947;231;233;43087.0;43087.0;0
567;4306;10;3307;931;1514;60;3403252;255;253;43087.0;43087.0;0
568;4216;10;3162;955;1514;60;3482391;209;209;43087.0;43087.0;0
569;4044;3;2910;1035;1514;60;3109750;243;244;43087.0;43087.0;0
570;4425;12;3257;1113;1514;60;3562065;232;235;43087.0;43087.0;0
571;4221;6;3389;788;1514;60;3503918;205;212;43087.0;43087.0;0
572;3929;4;2642;1233;1514;60;3133409;190;193;43087.0;43087.0;0
573;4482;4;3051;1377;1514;60;3565656;218;218;43087.0;43087.0;0
574;4415;6;3132;1209;1514;60;3454705;235;243;43087.0;43087.0;0
575;4199;7;3038;1091;1514;60;3317826;192;197;43087.0;43087.0;1
576;6028;6;3140;2786;1514;60;4953687;209;213;443.0;43087.0;1
577;4197;3;2975;1129;1514;60;3353371;198;199;43087.0;43087.0;0
578;6359;5;2753;3529;1514;60;5347685;215;217;80.0;43087.0;0
579;4845;8;2282;2429;1514;60;3853726;198;201;80.0;43087.0;0
580;3736;8;2454;1181;1514;60;3014232;200;195;43087.0;43087.0;1
581;4174;5;2610;1519;1514;60;3680379;190;195;80.0;43087.0;0
582;11978;7;2562;9357;1514;60;11445153;187;197;80.0;80.0;0
583;16973;4;2610;14316;1514;60;16904783;194;199;80.0;80.0;0
584;10205;5;2723;7391;1514;60;9888857;231;233;80.0;80.0;0
585;6125;10;2683;3387;1514;60;5733588;203;209;80.0;43087.0;0
586;5290;10;2762;2446;1514;60;4460077;241;239;80.0;43087.0;0
587;9424;9;2813;6564;1514;60;7983709;190;194;80.0;1291.0;0
588;8574;5;2887;5629;1514;60;7545764;184;197;80.0;1291.0;1
589;6011;8;2896;3031;1514;60;4960934;213;221;80.0;43087.0;1
590;3555;10;2821;684;1514;60;2925858;196;201;43087.0;43087.0;0
591;3981;6;2746;1175;1514;60;3312522;181;181;43087.0;43087.0;0
592;4092;8;2983;1033;1514;60;3142578;194;200;43087.0;43087.0;0
593;5597;7;2956;2522;1514;60;4444034;239;245;80.0;43087.0;1
594;4688;7;3237;1336;1514;60;3764597;200;216;43087.0;43087.0;1
595;4739;4;3221;1441;1514;60;3809862;223;211;43087.0;43087.0;0
596;5166;9;3174;1857;1514;60;3949077;235;252;43087.0;43087.0;0
597;4985;6;3261;1636;1514;60;3973446;225;233;43087.0;43087.0;0
598;5588;3;3277;2261;1514;60;4426092;254;260;80.0;43087.0;0
599;9256;4;3071;6089;1514;60;7999541;232;233;80.0;1296.0;0
600;7760;8;3043;4664;1514;60;6802691;218;223;80.0;1296.0;0
601;8267;7;3242;4978;1514;60;7374302;213;234;80.0;1296.0;0
602;5006;5;3157;1810;1514;60;4311136;199;200;80.0;43087.0;0
603;4353;11;2988;1284;1514;60;3617678;220;230;43087.0;43087.0;0
604;4486;6;3080;1308;1514;60;3661309;233;241;43087.0;43087.0;0
605;5111;3;3602;1472;1514;60;4227046;214;234;43087.0;43087.0;0
606;5074;5;3613;1397;1514;60;4141648;233;224;43087.0;43087.0;0
607;5035;9;3641;1329;1514;60;4212647;219;223;43087.0;43087.0;0
608;5133;5;3699;1354;1514;60;4496109;198;198;43087.0;43087.0;0
609;7925;3;3537;4321;1514;60;7392425;202;198;80.0;43087.0;0
610;15027;2;3549;11415;1514;60;14610188;211;220;80.0;80.0;0
611;5139;4;3546;1466;1514;60;4397006;198;209;43087.0;43087.0;0
612;5294;2;3753;1482;1514;60;4591140;227;229;43087.0;43087.0;0
613;4502;2;3604;839;1514;60;3729741;236;244;43087.0;43087.0;0
614;5251;3;3850;1304;1514;60;4387581;235;253;43087.0;43087.0;0
615;4676;3;3734;849;1514;60;3855580;208;212;43087.0;43087.0;0
616;5427;4;3797;1560;1514;60;4599456;208;210;43087.0;43087.0;0
617;5310;2;3797;1431;1514;60;4530689;204;211;43087.0;43087.0;0
618;4932;3;3582;1236;1514;60;4228158;199;195;43087.0;43087.0;0
619;8144;2;3833;4262;1514;60;7404052;229;228;80.0;43087.0;0
620;17324;11;3264;13890;1514;60;16679709;198;199;80.0;80.0;0
621;18150;11;3123;14835;1514;60;17296562;222;232;80.0;80.0;0
622;17258;23;3525;13630;1514;60;16858522;227;218;80.0;80.0;0
623;17069;18;3578;13431;1514;60;16606620;238;237;80.0;80.0;0
624;15437;18;3777;11597;1514;60;15000861;196;191;80.0;80.0;0
625;11405;20;3650;7607;1514;60;10773547;215;211;80.0;80.0;0
626;5612;17;3473;2046;1514;60;4798279;205;205;80.0;43087.0;0
627;14744;18;3527;11137;1514;60;14355064;192;190;80.0;80.0;0
628;16323;17;3126;13116;1514;60;15974308;203;207;80.0;80.0;0
629;5856;16;3008;2765;1514;60;5251863;212;201;80.0;43087.0;0
630;4997;23;3131;1738;1514;60;4173454;217;212;80.0;43087.0;0
631;4534;20;3557;843;1514;60;3652144;207;203;43087.0;43087.0;0
632;4886;18;3913;851;1514;60;3844110;231;234;43087.0;43087.0;0
633;6441;15;3994;2243;1514;60;5272000;214;204;80.0;43087.0;0
634;5059;15;3991;997;1514;60;4097338;209;215;43087.0;43087.0;1
635;5258;18;4028;1167;1514;60;4205353;208;210;43087.0;43087.0;1
636;6701;21;4087;2529;1514;60;5468821;225;225;80.0;43087.0;0
637;4893;20;3694;1137;1514;60;3811500;206;204;43087.0;43087.0;0
638;6014;20;3864;2051;1514;60;5061818;205;212;80.0;43087.0;0
639;5493;20;4238;1140;1514;60;4288892;219;220;43087.0;43087.0;0
640;5470;19;4162;1218;1514;60;4501088;215;213;43087.0;43087.0;0
641;7457;18;4203;3171;1514;60;6526030;221;216;80.0;43087.0;0
642;13626;21;4170;9386;1514;60;13026356;200;200;80.0;80.0;0
643;20074;24;4013;15948;1514;60;19664109;179;185;80.0;80.0;0
644;20286;17;3995;15960;1514;60;19671430;227;230;80.0;55950.0;0
645;7787;18;3511;4213;1514;60;7036995;194;189;80.0;43087.0;0
646;5820;17;3967;1734;1514;60;4851397;199;198;43087.0;43087.0;0
647;5074;17;4018;997;1514;60;4380052;206;209;43087.0;43087.0;0
648;4747;22;4125;550;1514;60;4083663;188;175;43087.0;43087.0;0
649;4746;18;4141;536;1514;60;4040742;184;191;43087.0;43087.0;0
650;5147;24;4212;843;1514;60;4206045;230;227;43087.0;43087.0;0
651;5433;20;4174;1148;1514;60;4383865;200;204;43087.0;43087.0;0
652;4881;20;4038;765;1514;60;4033522;187;184;43087.0;43087.0;0
653;5130;23;4021;1037;1514;60;4101710;215;227;43087.0;43087.0;0
654;5523;19;3896;1535;1514;60;4673488;219;214;43087.0;43087.0;0
655;4606;17;3600;949;1514;60;3837465;203;210;43087.0;43087.0;0
656;4223;18;3569;596;1514;60;3499196;213;216;43087.0;43087.0;0
657;4350;18;3583;692;1514;60;3657682;206;204;43087.0;43087.0;0
658;5173;18;3685;1414;1514;60;4124508;262;262;43087.0;43087.0;0
659;4354;14;3592;708;1514;60;3587856;215;210;43087.0;43087.0;0
660;4454;25;3640;734;1514;60;3656510;215;226;43087.0;43087.0;0
661;4500;18;3655;760;1514;60;3705142;242;224;43087.0;43087.0;0
662;4429;23;3628;692;1514;60;3605518;219;216;43087.0;43087.0;0
663;4447;19;3778;610;1514;60;3799026;198;201;43087.0;43087.0;0
664;4456;22;3856;545;1514;60;3755563;210;206;43087.0;43087.0;0
665;4852;23;3849;944;1514;60;4012843;216;233;43087.0;43087.0;0
666;4374;19;3779;534;1514;60;3695545;209;197;43087.0;43087.0;0
667;4422;21;3681;650;1514;60;3716411;212;213;43087.0;43087.0;1
668;4451;21;3760;625;1514;60;3772915;213;207;43087.0;43087.0;0
669;4435;17;3826;553;1514;60;3778923;188;189;43087.0;43087.0;0
670;3927;18;3139;703;1514;60;3283143;194;189;43087.0;43087.0;0
671;3964;17;3405;505;1514;60;3370416;181;187;43087.0;43087.0;0
672;4586;17;3837;659;1514;60;3862175;210;205;43087.0;43087.0;1
673;4694;21;3948;684;1514;60;3979026;208;206;43087.0;43087.0;0
674;4329;20;3689;568;1514;60;3673935;216;208;43087.0;43087.0;0
675;4581;16;3862;611;1514;60;3790927;209;198;43087.0;43087.0;0
676;4513;17;3863;588;1514;60;3893179;191;185;43087.0;43087.0;0
677;4679;20;3754;818;1514;60;3883577;229;226;43087.0;43087.0;0
678;4607;15;3643;846;1514;60;3835206;196;190;43087.0;43087.0;1
679;5888;19;3800;1879;1514;60;4557989;222;213;43087.0;43087.0;0
680;6000;20;3613;2229;1514;60;5010302;191;190;43087.0;43087.0;0
681;6300;19;3909;2301;1514;60;5637963;217;222;80.0;43087.0;0
682;5398;24;3660;1478;1514;60;4323365;228;227;43087.0;43087.0;0
683;5339;20;3605;1587;1514;60;4421076;203;203;43087.0;43087.0;0
684;5289;20;3736;1423;1514;60;4577027;194;194;43087.0;43087.0;0
685;4426;21;3148;1150;1514;60;3569264;233;228;43087.0;43087.0;0
686;5403;19;3372;1819;1514;60;4007959;220;218;43087.0;43087.0;0
687;5518;22;3709;1650;1514;60;4251065;216;218;43087.0;43087.0;0
688;4861;20;3525;1195;1514;60;3884357;209;199;43087.0;43087.0;0
689;5162;19;3683;1307;1514;60;4232530;207;201;43087.0;43087.0;0
690;4812;17;3625;1067;1514;60;3842735;216;213;43087.0;43087.0;0
691;4861;17;3665;1053;1514;60;3942761;210;207;43087.0;43087.0;0
692;5550;18;3704;1721;1514;60;4583906;207;203;43087.0;43087.0;0
693;4734;19;3575;1017;1514;60;3812100;225;231;43087.0;43087.0;0
694;5043;21;3803;1075;1514;60;4263698;213;219;43087.0;43087.0;0
695;5025;22;3856;991;1514;60;4104432;245;248;43087.0;43087.0;0
696;5091;22;3800;1179;1514;60;4560221;208;210;43087.0;43087.0;0
697;4521;19;3210;1165;1514;60;3623007;206;202;43087.0;43087.0;0
698;4047;21;2974;907;1514;60;3167946;230;242;43087.0;43087.0;0
699;4540;22;3430;904;1514;60;3602118;241;232;43087.0;43087.0;0
700;4777;20;3289;1215;1514;60;3751281;235;236;43087.0;43087.0;0
701;4192;23;2927;1175;1514;60;3323560;226;222;43087.0;43087.0;0
702;5967;20;2932;2956;1514;60;4990756;225;225;443.0;43087.0;0
703;4534;23;2873;1494;1514;60;3315950;254;247;43087.0;43087.0;0
704;5859;18;3037;2629;1514;60;4085868;251;270;43087.0;43087.0;0
705;6341;18;3134;3124;1514;60;5388625;230;226;80.0;43087.0;0
706;5095;16;2999;1985;1514;60;4246435;196;197;43087.0;43087.0;0
707;4333;18;3179;1030;1514;60;3464978;210;200;43087.0;43087.0;0
708;4792;19;3066;1620;1514;60;3939256;206;212;43087.0;43087.0;0
709;6597;17;3117;3366;1514;60;4051914;225;222;993.0;58929.0;0
710;7440;20;2826;4493;1514;60;3933003;240;243;993.0;58929.0;0
711;5058;19;2730;2269;1514;60;3335287;240;231;993.0;43087.0;0
712;4090;22;2989;1042;1514;60;3239674;195;192;43087.0;43087.0;0
713;3995;18;2993;851;1514;60;3161493;193;190;43087.0;43087.0;0
714;4728;19;3151;1468;1514;60;3834062;217;213;43087.0;43087.0;0
715;4547;17;3111;1381;1514;60;3621127;212;208;43087.0;43087.0;0
716;4560;18;3225;1263;1514;60;3597345;208;209;43087.0;43087.0;0
717;5717;15;3340;2325;1514;60;3729430;206;218;993.0;43087.0;0
718;4305;22;3242;970;1514;60;3452308;232;226;43087.0;43087.0;0
719;4816;16;3392;1342;1514;60;3655166;238;273;43087.0;43087.0;0
720;4523;21;3256;1162;1514;60;3542374;248;210;43087.0;43087.0;0
721;5395;16;3327;1979;1514;60;4061412;220;215;43087.0;43087.0;0
722;4822;25;3190;1518;1514;60;3824061;211;216;43087.0;43087.0;0
723;4632;17;3278;1148;1514;60;3581683;212;221;43087.0;43087.0;0
724;4300;12;3262;970;1514;60;3635970;205;205;43087.0;43087.0;0
725;4364;13;3027;1242;1514;60;3476884;201;220;43087.0;43087.0;0
726;4606;8;2830;1697;1514;60;3732812;198;199;80.0;43087.0;0
727;4953;9;3470;1408;1514;60;4146683;212;222;43087.0;43087.0;0
728;4484;8;3420;969;1514;60;3737145;208;214;43087.0;43087.0;0
729;4452;2;3356;990;1514;60;3690162;207;216;43087.0;43087.0;0
730;4652;2;3247;1359;1514;60;3789122;196;198;43087.0;43087.0;0
731;4648;3;3397;1187;1514;60;3755465;211;228;43087.0;43087.0;0
732;4575;8;3317;1180;1514;60;3701594;203;195;43087.0;43087.0;0
733;4334;5;3262;1009;1514;60;3555426;202;218;43087.0;43087.0;0
734;4382;3;3231;1085;1514;60;3604957;231;238;43087.0;43087.0;0
735;5118;5;3453;1594;1514;60;4264781;231;232;43087.0;43087.0;0
736;4838;2;3459;1251;1514;60;4052881;219;226;43087.0;43087.0;0
737;4429;7;3436;930;1514;60;3760064;203;210;43087.0;43087.0;0
738;4361;8;3410;899;1514;60;3682193;212;220;43087.0;43087.0;0
739;3802;5;2593;1136;1514;60;3166863;215;218;43087.0;43087.0;0
740;4323;4;2849;1319;1514;60;3470302;235;253;43087.0;43087.0;0
741;4776;6;3203;1455;1514;60;4020370;204;223;43087.0;43087.0;0
742;4484;6;3379;1015;1514;60;3669996;251;264;43087.0;43087.0;0
